bag_id,segment_id,min_x,max_x,min_y,max_y
228,10,828,844,28,44,
228,11,901,970,33,84,
228,12,126,144,38,51,
228,13,986,1036,41,90,
228,14,849,889,42,98,
228,15,1174,1219,42,87,
228,16,486,502,45,63,
228,17,376,393,46,76,
228,18,421,477,50,121,
228,19,594,643,51,91,
228,20,153,179,52,93,
228,21,31,83,54,188,
228,22,5,21,55,85,
228,23,527,544,55,93,
228,24,797,825,59,164,
228,25,776,790,61,81,
228,26,1071,1096,61,71,
228,27,686,705,66,81,
228,28,639,662,72,94,
228,29,1127,1195,74,131,
228,30,721,746,76,97,
228,31,5,20,93,123,
228,32,913,937,97,117,
228,33,1207,1236,98,125,
228,34,528,550,99,134,
228,35,1001,1017,99,114,
228,36,482,495,105,128,
228,37,589,607,105,119,
228,38,1105,1151,107,157,
228,39,1067,1099,109,173,
228,40,880,900,111,127,
228,41,422,438,113,132,
228,42,91,106,114,141,
228,43,602,623,121,142,
228,44,1181,1201,121,135,
228,45,663,683,122,151,
228,46,646,662,127,144,
228,47,541,568,128,151,
228,48,1207,1224,134,177,
228,49,1030,1044,137,154,
228,50,20,35,143,160,
228,51,488,512,147,160,
228,52,899,924,155,174,
228,53,571,600,159,172,
228,54,833,850,160,180,
228,55,534,576,185,233,
228,56,916,955,238,248,
228,57,859,913,239,248,
228,58,649,702,241,249,
228,59,1149,1189,241,248,
229,0,24,468,2,119,
229,1,722,807,3,50,
229,2,620,687,4,42,
229,3,829,1111,4,49,
229,4,490,567,5,31,
229,5,575,609,8,27,
229,6,527,542,41,59,
229,7,478,502,62,103,
229,8,1184,1210,64,81,
229,9,535,549,66,85,
229,10,836,863,67,115,
229,11,1059,1088,67,89,
229,12,633,661,70,90,
229,13,68,107,71,93,
229,14,681,712,72,93,
229,15,783,806,74,110,
229,16,1103,1119,83,106,
229,17,708,736,84,119,
229,18,747,775,84,123,
229,19,1195,1227,90,114,
229,20,320,347,93,109,
229,21,1073,1090,100,115,
229,22,459,490,106,203,
229,23,1129,1179,110,175,
229,24,657,689,113,157,
229,25,1013,1042,116,139,
229,26,150,168,126,144,
229,27,726,743,133,156,
229,28,644,663,140,195,
229,29,1098,1123,141,158,
229,30,46,67,144,158,
229,31,905,922,147,165,
229,32,503,525,148,171,
229,33,340,373,154,171,
229,34,318,332,155,172,
230,0,44,71,6,18,
230,1,166,196,42,66,
230,2,241,268,42,66,
230,3,937,954,58,85,
230,4,1025,1053,58,79,
230,5,583,603,66,81,
230,6,500,522,67,83,
230,7,142,168,73,92,
230,8,244,477,75,123,
230,9,937,1240,75,208,
230,10,552,674,105,153,
230,11,763,877,112,220,
230,12,667,761,133,207,
230,13,481,547,140,159,
230,14,443,460,141,155,
230,15,589,625,147,169,
230,16,903,928,159,175,
230,17,742,764,184,219,
230,18,783,798,205,220,
231,0,898,918,7,21,
231,1,968,986,32,52,
231,2,503,535,37,59,
231,3,935,956,38,68,
231,4,1032,1079,47,76,
231,5,637,656,48,78,
231,6,125,139,51,70,
231,7,418,438,52,69,
231,8,1128,1156,54,71,
231,9,768,791,59,86,
231,10,578,595,69,85,
231,11,546,562,71,89,
231,12,669,691,71,109,
231,13,126,363,73,152,
231,14,942,1157,73,129,
231,15,374,392,91,111,
231,16,400,580,94,152,
231,17,801,859,101,147,
231,18,310,338,107,130,
231,19,745,800,107,179,
231,20,185,211,117,144,
231,21,1153,1178,124,144,
231,22,335,349,126,147,
231,23,424,483,134,234,
231,24,711,733,143,161,
231,25,15,51,148,239,
231,26,485,519,148,160,
231,27,167,187,149,164,
231,28,197,225,149,165,
231,29,123,159,154,182,
231,30,812,837,155,170,
231,31,330,363,156,179,
231,32,242,273,157,181,
231,33,532,552,164,178,
231,34,700,717,166,180,
231,35,1203,1237,171,198,
232,0,156,180,6,19,
232,1,819,836,6,23,
232,2,1022,1059,6,24,
232,3,728,777,8,39,
232,4,1173,1213,9,38,
232,5,899,923,28,43,
232,6,603,623,34,47,
232,7,925,966,70,100,
232,8,570,587,72,88,
232,9,878,904,76,90,
232,10,732,756,84,99,
232,11,976,990,90,115,
232,12,186,201,91,107,
232,13,1147,1170,93,134,
232,14,60,79,94,128,
232,15,336,356,101,113,
232,16,666,680,104,124,
232,17,693,715,104,133,
232,18,423,440,114,128,
232,19,676,693,127,143,
232,20,617,633,133,148,
232,21,1105,1118,135,154,
232,22,956,977,138,150,
233,0,428,445,5,27,
233,1,575,597,6,42,
233,2,826,844,6,30,
233,3,287,352,7,32,
233,4,785,810,7,23,
233,5,37,92,8,28,
233,6,1096,1123,10,40,
233,7,908,928,14,33,
233,8,712,754,37,81,
233,9,50,72,39,51,
233,10,1030,1051,42,59,
233,11,405,425,46,68,
233,12,1078,1240,49,153,
233,13,8,37,50,80,
233,14,523,539,53,74,
233,15,882,1003,54,96,
233,16,801,823,59,73,
233,17,497,515,60,77,
233,18,57,98,61,87,
233,19,1009,1049,62,86,
233,20,646,670,63,82,
233,21,820,877,63,91,
233,22,120,141,66,80,
233,23,769,787,66,91,
233,24,281,419,67,164,
233,25,183,208,68,88,
233,26,546,604,81,100,
233,27,481,537,87,175,
233,28,1011,1036,93,120,
233,29,450,462,94,113,
233,30,845,862,96,113,
233,31,237,255,100,114,
233,32,415,437,109,138,
233,33,896,926,109,130,
233,34,307,344,112,162,
233,35,846,871,116,132,
233,36,549,564,117,138,
233,37,812,837,126,136,
233,38,86,118,133,167,
233,39,1117,1144,133,173,
233,40,881,898,138,160,
233,41,144,162,140,154,
233,42,416,443,146,169,
233,43,640,656,146,161,
233,44,203,218,155,172,
234,0,76,113,5,19,
234,1,243,274,5,41,
234,2,1090,1125,5,17,
234,3,1162,1193,6,15,
234,4,497,510,7,26,
234,5,613,693,7,64,
234,6,446,469,8,47,
234,7,527,556,8,30,
234,8,757,775,9,35,
234,9,1158,1178,18,33,
234,10,1103,1141,27,46,
234,11,520,538,29,49,
234,12,904,986,40,175,
234,13,1096,1195,44,194,
234,14,687,704,46,65,
234,15,349,403,47,82,
234,16,548,737,50,207,
234,17,168,200,52,87,
234,18,860,878,52,71,
234,19,79,96,53,70,
234,20,234,277,53,94,
234,21,805,839,53,80,
234,22,405,456,54,82,
234,23,1068,1087,54,66,
234,24,19,56,57,86,
234,25,326,345,58,83,
234,26,199,223,60,90,
234,27,838,854,60,86,
234,28,494,517,63,101,
234,29,1213,1236,63,81,
234,30,880,913,65,96,
234,31,295,311,68,90,
234,32,112,139,71,95,
234,33,61,79,80,121,
234,34,530,546,84,112,
234,35,428,483,88,148,
234,36,137,175,93,125,
234,37,755,856,97,185,
234,38,311,329,100,115,
234,39,965,984,100,128,
234,40,163,253,110,182,
234,41,487,526,111,124,
234,42,1060,1100,112,160,
234,43,238,311,113,180,
234,44,7,93,114,178,
234,45,134,151,121,138,
234,46,331,358,122,140,
234,47,98,118,129,182,
234,48,1202,1240,134,180,
234,49,488,517,139,171,
234,50,121,151,146,184,
234,51,1045,1061,149,167,
234,52,346,370,154,175,
234,53,893,912,154,174,
234,54,1083,1103,155,171,
234,55,407,446,158,190,
234,56,988,1006,166,180,
235,0,286,304,7,41,
235,1,1048,1067,7,20,
235,2,1114,1150,11,34,
235,3,822,1015,49,224,
235,4,674,745,50,126,
235,5,376,398,52,74,
235,6,97,265,57,131,
235,7,1112,1182,68,149,
235,8,387,428,69,106,
235,9,408,510,69,170,
235,10,998,1035,98,116,
235,11,779,855,101,138,
235,12,538,623,109,137,
235,13,630,665,126,142,
235,14,186,202,133,157,
235,15,348,368,136,153,
235,16,398,417,149,172,
236,0,1086,1110,6,32,
236,1,44,62,16,31,
236,2,487,591,20,83,
236,3,1171,1195,20,42,
236,4,604,649,24,76,
236,5,649,724,34,71,
236,6,785,823,35,74,
236,7,760,779,36,67,
236,8,729,748,37,60,
236,9,830,845,43,65,
236,10,949,968,61,90,
236,11,1079,1094,65,82,
236,12,134,160,67,94,
236,13,397,417,72,92,
236,14,367,385,80,95,
236,15,470,499,84,107,
236,16,1160,1179,86,105,
236,17,758,789,90,107,
236,18,701,733,94,109,
236,19,325,353,98,118,
236,20,1192,1208,98,113,
236,21,88,125,99,134,
236,22,392,415,100,114,
236,23,20,46,116,134,
236,24,515,531,117,132,
236,25,621,637,118,138,
236,26,874,909,121,160,
236,27,172,202,122,149,
236,28,125,140,130,156,
236,29,65,92,132,146,
236,30,632,651,134,150,
236,31,1015,1039,134,152,
236,32,209,241,135,159,
236,33,489,517,138,154,
236,34,332,372,145,171,
236,35,983,1004,147,172,
236,36,1145,1165,153,172,
236,37,478,492,158,176,
237,0,276,298,5,24,
237,1,881,933,5,34,
237,2,1095,1122,5,15,
237,3,8,39,6,19,
237,4,209,238,6,33,
237,5,318,409,6,34,
237,6,437,503,6,24,
237,7,715,775,6,36,
237,8,993,1067,6,40,
237,9,1171,1228,6,38,
237,10,49,126,7,35,
237,11,155,187,7,21,
237,12,533,563,7,28,
237,13,649,673,17,42,
237,14,9,49,20,53,
237,15,238,268,21,80,
237,16,813,835,21,38,
237,17,1067,1098,21,84,
237,18,338,369,31,51,
237,19,611,630,31,51,
237,20,441,471,35,74,
237,21,393,442,37,73,
237,22,970,984,45,62,
237,23,91,126,47,75,
237,24,377,392,51,80,
237,25,723,751,51,76,
237,26,27,58,52,67,
237,27,267,282,56,71,
237,28,299,356,57,88,
237,29,830,911,57,152,
237,30,770,788,58,78,
237,31,1113,1140,58,71,
237,32,597,623,59,85,
237,33,487,506,60,78,
237,34,662,679,62,77,
237,35,518,543,63,79,
237,36,930,962,65,80,
237,37,1027,1048,65,81,
237,38,789,817,71,118,
237,39,1202,1232,74,100,
237,40,1074,1117,86,122,
237,41,434,505,88,118,
237,42,159,179,95,117,
237,43,1053,1067,96,120,
237,44,577,599,97,111,
237,45,1129,1146,97,115,
237,46,386,417,99,123,
237,47,50,86,100,127,
237,48,724,770,100,126,
237,49,297,324,103,119,
237,50,515,556,104,130,
237,51,9,27,106,129,
237,52,1025,1048,107,137,
237,53,960,977,108,123,
237,54,979,998,110,129,
237,55,1051,1072,111,139,
237,56,681,706,112,146,
237,57,281,298,114,130,
237,58,633,655,114,141,
237,59,340,369,117,142,
237,60,935,954,120,137,
237,61,807,827,132,144,
237,62,439,458,142,158,
237,63,94,117,145,163,
237,64,825,844,152,168,
237,65,380,396,153,176,
237,66,180,199,159,179,
238,0,521,537,6,28,
238,1,758,807,6,206,
238,2,560,596,13,190,
238,3,1010,1043,27,185,
238,4,964,981,34,53,
238,5,169,206,37,109,
238,6,22,34,39,65,
238,7,514,549,41,202,
238,8,293,318,49,95,
238,9,645,659,57,77,
238,10,878,896,63,81,
238,11,171,255,73,179,
238,12,21,66,83,139,
238,13,677,699,91,110,
238,14,710,739,91,178,
238,15,484,514,95,111,
238,16,240,275,97,122,
238,17,126,153,100,121,
238,18,475,486,106,128,
238,19,374,392,112,127,
238,20,336,355,128,149,
238,21,951,965,129,149,
238,22,856,872,133,151,
238,23,675,689,135,152,
238,24,1080,1098,138,162,
238,25,292,309,145,177,
238,26,464,481,150,164,
239,0,871,910,6,29,
239,1,1086,1112,7,23,
239,2,272,285,9,28,
239,3,1131,1147,13,28,
239,4,384,403,53,72,
239,5,201,220,58,74,
239,6,62,83,63,82,
239,7,1203,1226,63,88,
239,8,943,955,64,83,
239,9,1180,1195,65,88,
239,10,1122,1144,76,88,
239,11,589,604,83,106,
239,12,667,709,85,128,
239,13,858,874,87,107,
239,14,357,398,89,120,
239,15,77,122,102,125,
239,16,127,148,103,125,
239,17,194,213,103,124,
239,18,535,554,103,117,
239,19,1058,1075,104,119,
239,20,730,756,105,127,
239,21,1159,1181,110,123,
239,22,272,302,113,136,
239,23,519,539,117,159,
239,24,630,651,121,159,
239,25,1225,1237,124,144,
239,26,82,119,130,167,
239,27,150,166,137,153,
239,28,1157,1173,143,158,
239,29,183,195,154,175,
239,30,1047,1063,155,171,
240,0,91,382,37,248,
240,1,475,1095,37,207,
240,2,1226,1242,37,62,
240,3,1078,1113,63,88,
240,4,917,945,69,86,
240,5,5,21,81,105,
240,6,836,855,217,249,
241,0,825,840,6,34,
241,1,907,939,6,15,
241,2,442,464,14,46,
241,3,782,819,14,46,
241,4,362,386,15,32,
241,5,975,997,18,33,
241,6,20,41,23,39,
241,7,1048,1071,23,35,
241,8,627,646,29,44,
241,9,259,281,32,49,
241,10,179,199,33,50,
241,11,534,563,36,46,
241,12,478,505,43,76,
241,13,225,248,50,69,
241,14,912,942,50,70,
241,15,40,83,51,135,
241,16,401,418,55,69,
241,17,426,452,61,85,
241,18,1110,1131,64,80,
241,19,524,559,66,115,
241,20,1159,1173,66,87,
241,21,1005,1026,68,86,
241,22,784,800,72,110,
241,23,1104,1185,76,183,
241,24,881,896,77,116,
241,25,760,781,80,92,
241,26,907,930,81,109,
241,27,11,33,88,114,
241,28,1186,1221,89,117,
241,29,392,415,92,119,
241,30,154,169,93,108,
241,31,477,522,94,120,
241,32,99,119,96,112,
241,33,999,1019,98,136,
241,34,745,777,99,118,
241,35,835,961,100,195,
241,36,1026,1055,100,134,
241,37,626,663,101,205,
241,38,242,273,102,132,
241,39,178,198,103,139,
241,40,723,741,109,126,
241,41,37,60,112,236,
241,42,337,358,118,137,
241,43,375,403,119,169,
241,44,1072,1092,123,140,
241,45,538,602,125,175,
241,46,62,140,127,189,
241,47,1213,1229,131,167,
241,48,779,796,133,150,
241,49,322,351,134,162,
241,50,727,749,141,162,
241,51,489,537,148,193,
241,52,756,777,155,170,
241,53,784,801,161,185,
241,54,629,644,213,247,
242,0,136,165,5,23,
242,1,7,45,6,21,
242,2,76,121,6,20,
242,3,241,286,6,29,
242,4,375,401,6,15,
242,5,692,716,6,18,
242,6,732,774,6,17,
242,7,831,849,6,30,
242,8,1069,1092,6,18,
242,9,581,627,7,24,
242,10,778,805,7,24,
242,11,886,903,7,21,
242,12,976,998,7,36,
242,13,1123,1140,7,25,
242,14,510,527,8,24,
242,15,408,427,9,23,
242,16,482,506,16,32,
242,17,671,692,17,31,
242,18,1011,1040,33,53,
242,19,1182,1202,42,65,
242,20,253,282,43,61,
242,21,796,809,50,68,
242,22,190,216,53,67,
242,23,898,932,58,78,
242,24,511,531,67,88,
242,25,1025,1039,77,98,
242,26,863,880,86,106,
242,27,792,843,87,115,
242,28,59,74,88,107,
242,29,1102,1133,89,111,
242,30,357,378,90,109,
242,31,547,584,90,118,
242,32,150,193,107,122,
242,33,187,334,118,202,
242,34,1075,1108,124,157,
242,35,881,895,125,143,
242,36,1207,1239,127,156,
242,37,1042,1063,130,144,
242,38,451,474,131,147,
242,39,144,171,135,151,
242,40,918,937,136,164,
242,41,637,690,138,190,
242,42,524,549,144,155,
242,43,1198,1238,157,178,
243,0,737,768,6,20,
243,1,849,875,6,21,
243,2,983,1005,6,22,
243,3,352,371,7,24,
243,4,56,72,8,28,
243,5,177,195,8,22,
243,6,957,981,8,26,
243,7,274,302,9,46,
243,8,307,323,11,27,
243,9,854,879,26,39,
243,10,584,603,28,55,
243,11,510,532,42,72,
243,12,1038,1064,47,68,
243,13,154,172,48,64,
243,14,804,834,49,73,
243,15,978,993,49,64,
243,16,561,582,51,77,
243,17,1212,1229,53,67,
243,18,1116,1133,55,70,
243,19,614,674,59,93,
243,20,695,722,63,87,
243,21,191,216,64,77,
243,22,340,355,64,82,
243,23,244,355,68,170,
243,24,480,494,68,89,
243,25,731,878,68,170,
243,26,5,76,72,170,
243,27,425,467,72,99,
243,28,888,902,73,90,
243,29,178,195,74,94,
243,30,490,572,77,162,
243,31,1003,1117,78,172,
243,32,910,940,81,107,
243,33,944,976,82,99,
243,34,117,138,83,99,
243,35,574,632,85,157,
243,36,1180,1212,92,116,
243,37,474,488,100,123,
243,38,723,741,112,143,
243,39,359,374,124,140,
243,40,653,672,132,148,
243,41,468,483,135,151,
243,42,740,764,137,172,
243,43,1155,1173,144,177,
243,44,42,69,161,173,
243,45,1223,1239,161,177,
243,46,922,943,163,178,
244,0,270,446,5,205,
244,1,57,72,6,22,
244,2,6,260,6,193,
244,3,760,780,6,39,
244,4,836,857,6,35,
244,5,992,1013,6,22,
244,6,1084,1109,6,34,
244,7,1197,1214,6,35,
244,8,265,322,7,100,
244,9,450,482,7,89,
244,10,552,582,7,30,
244,11,496,748,7,198,
244,12,1158,1174,7,37,
244,13,353,368,8,25,
244,14,809,1076,8,190,
244,15,674,690,9,29,
244,16,1216,1239,11,53,
244,17,470,513,29,75,
244,18,662,787,37,218,
244,19,5,20,40,77,
244,20,1083,1118,41,101,
244,21,1205,1234,55,76,
244,22,1124,1147,64,75,
244,23,1154,1174,66,88,
244,24,450,517,77,249,
244,25,1138,1240,83,247,
244,26,1092,1120,106,185,
244,27,1029,1077,119,178,
244,28,811,824,152,195,
244,29,651,668,205,248,
244,30,132,147,208,226,
244,31,14,26,218,248,
245,0,305,324,6,21,
245,1,359,386,6,33,
245,2,840,869,6,24,
245,3,1119,1134,7,23,
245,4,69,107,8,27,
245,5,219,240,8,22,
245,6,420,460,9,36,
245,7,765,784,12,28,
245,8,398,416,15,29,
245,9,1080,1094,27,46,
245,10,1013,1029,32,50,
245,11,633,673,39,71,
245,12,776,859,40,192,
245,13,159,178,42,74,
245,14,720,774,43,139,
245,15,549,668,46,185,
245,16,566,586,47,62,
245,17,842,856,48,65,
245,18,267,547,49,173,
245,19,1010,1032,52,72,
245,20,1172,1189,52,69,
245,21,26,46,55,71,
245,22,521,544,56,72,
245,23,4,21,57,92,
245,24,1140,1165,57,93,
245,25,84,102,58,73,
245,26,205,263,63,102,
245,27,291,340,65,84,
245,28,650,671,72,101,
245,29,865,881,72,91,
245,30,115,132,73,88,
245,31,1036,1055,75,105,
245,32,1053,1070,75,89,
245,33,1097,1114,77,92,
245,34,149,182,86,156,
245,35,704,723,90,110,
245,36,116,142,101,132,
245,37,83,101,102,138,
245,38,933,954,107,120,
245,39,19,45,109,148,
245,40,1171,1242,114,219,
245,41,986,1026,115,157,
245,42,107,124,124,152,
245,43,190,213,128,147,
245,44,681,695,128,159,
245,45,326,345,131,157,
245,46,858,904,143,175,
245,47,1094,1112,148,187,
245,48,304,318,150,170,
245,49,85,105,156,177,
245,50,8,29,168,182,
245,51,1134,1159,170,190,
245,52,825,850,201,219,
245,53,1099,1178,216,239,
246,0,457,653,4,249,
246,1,1059,1080,5,19,
246,2,334,361,6,16,
246,3,456,481,6,21,
246,4,443,464,20,38,
246,5,825,842,23,39,
246,6,664,680,28,47,
246,7,44,62,38,74,
246,8,78,96,38,56,
246,9,817,837,42,58,
246,10,185,214,59,72,
246,11,94,119,63,85,
246,12,449,493,63,83,
246,13,1064,1131,67,140,
246,14,0,102,72,164,
246,15,138,164,75,91,
246,16,1195,1211,78,97,
246,17,166,193,81,123,
246,18,115,128,84,103,
246,19,769,784,84,100,
246,20,240,299,96,164,
246,21,863,878,114,130,
246,22,883,898,130,145,
246,23,370,392,141,160,
246,24,990,1035,148,176,
246,25,74,114,150,178,
247,0,23,56,7,36,
247,1,685,702,7,36,
247,2,919,943,7,23,
247,3,1121,1136,7,27,
247,4,1188,1209,7,20,
247,5,450,470,8,26,
247,6,62,85,9,25,
247,7,582,597,12,29,
247,8,149,171,13,38,
247,9,647,664,15,31,
247,10,278,300,39,52,
247,11,341,370,58,91,
247,12,118,135,72,89,
247,13,543,577,82,101,
247,14,388,404,84,103,
247,15,392,487,84,148,
247,16,1086,1171,88,122,
247,17,138,153,89,107,
247,18,4,89,91,239,
247,19,1203,1242,96,119,
247,20,1005,1024,111,128,
247,21,826,904,113,213,
247,22,120,137,120,148,
247,23,310,324,121,140,
247,24,598,654,122,248,
247,25,771,787,125,144,
247,26,162,206,129,153,
247,27,456,474,129,146,
247,28,1182,1194,129,153,
247,29,1080,1143,140,248,
247,30,534,546,146,166,
247,31,313,352,148,165,
247,32,161,190,160,192,
247,33,47,176,162,249,
248,0,802,820,7,31,
248,1,1084,1100,25,41,
248,2,1014,1212,34,248,
248,3,139,293,42,248,
248,4,991,1017,51,75,
248,5,962,983,62,74,
248,6,408,430,64,96,
248,7,560,575,65,80,
248,8,711,730,81,95,
248,9,903,931,91,119,
248,10,26,46,108,124,
248,11,655,667,117,137,
248,12,27,46,126,174,
248,13,378,393,127,148,
248,14,728,745,128,144,
248,15,396,419,135,165,
248,16,675,691,143,164,
248,17,340,369,154,175,
249,0,76,105,6,22,
249,1,262,292,6,19,
249,2,591,630,6,21,
249,3,648,688,6,24,
249,4,810,829,6,21,
249,5,897,927,6,21,
249,6,424,454,7,25,
249,7,490,540,7,57,
249,8,1149,1169,7,20,
249,9,1183,1232,7,44,
249,10,132,155,8,23,
249,11,376,410,8,39,
249,12,460,486,8,51,
249,13,1074,1091,8,28,
249,14,235,249,9,33,
249,15,172,200,12,23,
249,16,313,331,23,53,
249,17,88,130,33,79,
249,18,698,713,34,58,
249,19,150,172,35,47,
249,20,849,881,35,49,
249,21,203,220,43,57,
249,22,256,271,48,63,
249,23,329,343,53,77,
249,24,842,994,55,187,
249,25,19,51,63,90,
249,26,264,312,63,107,
249,27,1085,1101,63,80,
249,28,1172,1188,64,84,
249,29,701,715,70,92,
249,30,560,579,71,90,
249,31,525,542,72,88,
249,32,330,429,73,135,
249,33,1063,1080,76,90,
249,34,621,635,77,97,
249,35,110,125,78,97,
249,36,592,613,78,95,
249,37,1141,1231,82,137,
249,38,178,197,90,125,
249,39,312,330,109,128,
249,40,625,649,113,128,
249,41,118,138,116,131,
249,42,687,704,117,132,
249,43,824,842,127,142,
249,44,798,818,132,147,
249,45,1137,1168,133,160,
249,46,1081,1111,137,182,
249,47,360,418,141,179,
249,48,1192,1205,143,164,
249,49,597,614,144,159,
249,50,667,684,145,162,
249,51,1006,1021,145,162,
249,52,308,334,151,167,
249,53,499,516,162,177,
249,54,1171,1204,163,183,
250,0,478,508,5,21,
250,1,278,321,6,23,
250,2,800,831,6,26,
250,3,988,1020,6,31,
250,4,881,913,7,22,
250,5,5,30,8,30,
250,6,192,224,8,34,
250,7,70,96,10,24,
250,8,429,456,15,47,
250,9,711,731,20,48,
250,10,897,912,22,42,
250,11,58,75,24,45,
250,12,6,15,32,66,
250,13,363,381,41,54,
250,14,837,862,46,78,
250,15,1118,1132,47,73,
250,16,544,568,49,68,
250,17,27,51,51,64,
250,18,179,241,54,87,
250,19,949,970,54,71,
250,20,1161,1176,54,70,
250,21,977,1002,56,71,
250,22,317,332,59,75,
250,23,1079,1112,71,87,
250,24,284,304,88,109,
250,25,21,35,98,115,
250,26,370,466,100,152,
250,27,206,242,102,148,
250,28,630,648,107,123,
250,29,134,166,108,141,
250,30,802,825,111,142,
250,31,953,970,111,129,
250,32,83,114,115,134,
250,33,985,1009,122,140,
250,34,689,701,123,148,
250,35,293,318,124,162,
250,36,589,610,129,140,
250,37,835,854,134,151,
250,38,616,654,140,159,
250,39,806,828,148,167,
250,40,233,262,149,170,
250,41,530,542,152,174,
250,42,551,567,152,167,
250,43,939,984,154,170,
251,0,314,356,6,17,
251,1,1094,1133,6,20,
251,2,278,312,7,23,
251,3,818,846,8,24,
251,4,7,36,19,47,
251,5,566,601,21,58,
251,6,711,726,32,48,
251,7,734,758,33,50,
251,8,87,114,44,69,
251,9,623,651,56,85,
251,10,765,813,59,72,
251,11,278,296,61,81,
251,12,691,709,67,83,
251,13,910,926,80,95,
251,14,337,365,81,97,
251,15,1143,1172,84,104,
251,16,443,533,85,157,
251,17,226,244,91,105,
251,18,1191,1221,94,117,
251,19,989,1042,100,163,
251,20,537,581,107,140,
251,21,897,926,108,134,
251,22,607,622,109,135,
251,23,737,785,110,149,
251,24,110,126,113,128,
251,25,1225,1239,113,141,
251,26,166,205,114,153,
251,27,852,876,115,136,
251,28,39,63,118,135,
251,29,312,329,118,136,
251,30,951,977,121,154,
251,31,416,443,124,135,
251,32,95,112,125,147,
251,33,665,717,128,167,
251,34,1120,1150,142,160,
251,35,1106,1121,144,164,
251,36,734,760,146,171,
251,37,1062,1081,152,170,
251,38,7,29,155,177,
251,39,1206,1231,158,172,
252,0,942,968,5,18,
252,1,1167,1206,7,37,
252,2,700,719,24,39,
252,3,329,345,26,51,
252,4,695,709,88,105,
252,5,505,520,90,105,
252,6,342,360,92,107,
252,7,551,571,94,118,
252,8,5,18,96,114,
252,9,1225,1238,96,116,
252,10,420,439,98,110,
252,11,946,962,98,117,
252,12,186,202,100,123,
252,13,779,793,102,121,
252,14,832,850,106,131,
252,15,1103,1128,106,122,
252,16,1073,1090,108,122,
252,17,27,48,110,128,
252,18,422,462,112,178,
252,19,686,701,113,135,
252,20,390,416,118,136,
252,21,525,551,119,138,
252,22,472,499,134,163,
252,23,741,763,134,150,
252,24,47,74,150,162,
252,25,866,884,153,173,
252,26,816,833,157,176,
253,0,434,548,4,36,
253,1,822,847,4,17,
253,2,996,1076,4,24,
253,3,222,255,5,40,
253,4,689,732,5,23,
253,5,740,799,5,26,
253,6,850,888,5,21,
253,7,6,31,6,21,
253,8,52,75,6,26,
253,9,145,205,6,39,
